t17	0.2708717	-0.076146394	0.11057422	-0.18981351	-0.24688478	-0.37151983	0.08636165	0.066945516	0.23984517	0.08321472
t69	0.5944468	-0.07155078	-0.55113035	0.15613773	0.17362934	1.1525881	0.30132723	-0.36013353	-0.9682078	-0.16602857
t167	0.13526312	0.19799341	0.51827025	0.097426794	0.6578594	-0.2885032	-0.17601374	-0.16203102	0.22354867	-0.18773894
t77	0.46608254	-0.049287453	-0.4611759	0.09579553	0.0716546	1.1086901	0.2825896	-0.34635285	-0.9939306	-0.09069998
t103	-0.115912974	0.31511202	-0.28543338	-0.5680862	0.65567476	-0.37062803	-0.10673073	-0.011000907	-0.001025605	-0.17773132
t100	0.031466633	-0.19051749	0.409814	0.5605681	0.015565468	-0.07747815	0.20470692	0.39548036	-0.33006915	0.44391903
t48	-0.2791316	0.7439944	0.60523057	0.49092054	0.28404588	-0.13730898	-0.05504033	-0.4766475	-0.3095736	-0.26461872
t49	0.10143999	-0.5154702	0.43619847	0.5412868	0.097313136	-0.2792653	0.31612587	-0.28977466	0.096640125	0.075324476
t0	-0.67590064	-0.048682474	0.15993012	-0.1851981	0.28809184	-0.20689273	0.027298946	0.5322469	-0.38253778	0.024294714
t98	-0.6093638	-0.43061724	0.32702836	0.2948357	0.15166254	0.21587075	0.54882777	0.18833268	0.27906626	-0.21718724
t65	-0.016001016	-0.24529795	-0.15030594	-0.006183538	0.20828709	0.47635543	-0.15900078	-0.10239078	-0.58533233	0.031100698
t92	-0.5536033	-0.036296356	0.52316195	0.261521	0.68881303	-0.2789956	0.110807754	0.13726574	-0.15957911	-0.49333814
t154	-0.17313634	-0.12506491	0.43428817	0.19995767	0.1562296	-0.516221	-0.3489482	-0.26021236	-0.03663363	-0.19689737
t46	0.036205217	-0.8053481	0.4518965	0.53127253	0.21711141	-0.03674139	-0.1200006	-0.18657576	0.31422597	0.122116216
t10	-0.32177502	0.3691192	0.008762838	-0.091374196	0.24145584	-0.13031821	-0.30779338	-0.8505722	0.32444137	0.09160592
t76	0.023114055	-0.27778414	-0.17404474	-0.30437204	-0.18641175	0.018271817	-0.22869569	0.1483143	0.15094279	-0.13738358
t11	-0.45454028	-0.4518544	0.53402776	-0.362878	0.39787197	0.1337172	-0.12104494	-0.19952214	-0.2865376	0.018824521
t62	-0.045403335	-0.11581419	0.64883804	-0.5211028	0.0057913796	0.060517937	0.24748632	-0.0006391544	-0.46426198	-0.22287713
t113	0.1597769	-0.27209428	-0.4751686	-0.66004753	-0.17337748	-0.15982231	-0.36998025	0.10369073	0.07678635	-0.110047825
t5	0.21154478	-0.11189796	0.21151215	-0.3200809	0.838791	-0.5218081	-0.015471425	-0.15542172	0.1744381	-0.27776697
t59	-0.345788	0.19778574	0.5540483	-0.18059321	0.21374327	0.14924525	0.058252178	-0.19878852	0.08387194	0.12343497
t57	0.10950002	0.9188487	0.03393011	-0.013621356	-0.06298066	0.6909407	0.25010794	-0.536007	-0.32321018	0.0003984817
t99	-0.29781368	-0.55427283	-0.30972806	0.33889705	-0.3821762	-0.69968873	0.56167924	-0.18163992	0.30372018	0.31097865
t63	-0.25477436	-0.1914487	-0.08007752	-0.17028399	-0.046248768	-0.504959	0.11833943	-0.075742476	-0.45124376	-0.26133797
t43	0.34170765	-0.61583656	-0.26255417	-1.1634341	-0.4114921	-0.037255075	0.6024466	-0.7527665	-0.5378248	-0.07073366
t97	-0.35632044	0.0857089	0.23968801	0.2182816	-0.25987592	0.04860268	-0.4466595	-0.06662535	-0.0175983	0.33826542
t84	-0.5291173	-0.6582903	0.48313507	-0.2499995	0.11456497	0.34298068	-0.10169274	-0.5228639	-0.27629516	0.038883626
t90	0.2250338	-0.11603155	0.08808198	-0.1443171	0.11507246	0.08922349	0.053659517	-0.0072489046	0.2920128	0.07493911
t44	-0.1011458	0.715639	0.5928187	0.31037498	0.74182236	-0.16024658	-0.115973406	-0.4082321	-0.40071106	-0.53369266
t94	-0.38214037	0.06195191	0.20042503	0.29096964	0.02511849	-0.4645981	-0.034099918	0.12939955	-0.13325447	-0.2197027
t60	0.015739135	0.24295104	0.5405897	0.4520306	-0.40198585	-0.6656189	0.49568892	0.17886907	-0.21353021	0.44114318
t73	-0.32199132	0.8859886	0.5595297	-0.06906119	0.43947867	-0.13248138	-0.11791354	-0.21240781	-0.63412374	-0.52506673
t126	-0.38462287	-0.34896415	-0.3432286	-0.33947736	-0.03614451	-0.089018755	0.018084852	-1.1581111	0.15825778	0.3544747
t50	-0.31657222	-0.06649985	0.13096163	0.4877022	-0.18711321	-0.6113738	0.16468492	-0.2820574	0.03697508	-0.18884026
t179	0.01959481	0.4239022	0.25670955	-0.11262452	-0.18408866	-0.14478607	-0.3212173	-0.63670003	0.37745708	-0.010595645
t191	0.40946832	-0.123245694	-0.38562962	0.41940248	0.46556425	0.80653924	0.05901092	-0.33683842	-0.6807029	-0.0034196575
t115	-0.773643	-0.48460916	-0.024356505	0.4341694	0.04791962	0.042400133	0.2727286	0.10892168	-0.1628994	0.5745754
t289	-0.92139417	-0.22079088	0.78273785	0.12232596	0.38747722	0.35815048	0.24006538	0.2931897	-0.08995893	-0.17374948
t71	-0.55928165	0.2971912	0.33323842	0.017777734	0.33027178	0.16853464	-0.2971783	0.13355933	-0.11345012	-0.039717346
t83	-0.43096328	-0.41912916	-0.34405038	0.004217649	0.11858624	-0.31646624	-0.14044808	-0.15120868	-0.08264054	0.38809964
t193	-0.3233951	-0.3084033	-0.56605226	0.18703935	-0.031444766	-0.2914449	0.28652436	-0.9735485	0.35103193	0.4177751
t25	-0.5048952	0.1988143	-0.55344135	0.16827215	-0.37376133	-0.48923534	-0.14180657	-0.41900152	0.09390861	0.6662642
t484	-0.15956122	0.18035004	0.14416341	0.2864528	0.33117247	-0.058985908	-0.2245334	-0.32894826	0.23998232	-0.09028247
t143	-0.20731945	-0.05020598	-0.017614998	0.019527288	-0.29411888	-0.6189653	-0.15625118	0.38019207	0.07398618	-0.30453134
t105	0.040433265	0.6833265	-0.039088976	-0.12544474	0.096439525	0.11679582	-0.061341472	0.1388562	-0.27466056	0.13116117
t327	0.1316965	0.13745776	0.21771288	0.30872694	0.06201412	-0.24913554	0.2532354	-0.27626824	0.32375744	0.2537896
t112	0.29064944	0.019549085	-0.0058037248	0.22728004	-0.10525705	0.57951427	0.52841836	-0.24891475	0.16898522	0.31942984
t146	-0.7009328	0.57251775	0.5408954	0.056596372	0.7011959	-0.035102926	-0.51383084	-0.0975388	-0.2076779	-0.47979814
t14	-0.19180712	0.18413603	-0.26905525	0.054398082	-0.09689381	0.3002989	0.112470694	-0.32808954	0.43737242	0.28176397
t82	-0.068631016	-0.06575119	0.303441	-0.1926297	0.5153608	-0.4930351	-0.28837126	-0.13664272	0.10875275	-0.4737523
t64	0.2949252	0.26438662	0.5944181	0.6320488	-0.11386739	-0.34199244	0.35810453	-0.20730533	0.076430984	0.063969456
t301	-0.325739	-0.25261226	0.27266002	-0.10279901	0.263749	0.41651732	-0.07858921	0.6626453	-0.120224185	0.027976265
t34	0.22516829	0.21007909	-0.04343389	-0.63785577	-0.07345269	-0.23964469	-0.17218529	0.19281189	0.19135605	0.075647615
t178	-0.2853788	0.4552879	0.52489316	-0.29820612	0.23018223	-0.17147519	-0.29978892	0.10756563	-0.30734932	-0.52241963
t187	-0.74048364	-0.6368916	0.0924879	0.2779107	0.0421215	0.05953203	0.19329204	-0.68921727	-0.2392479	0.87789357
t102	-0.25525388	0.7171871	0.6731833	0.0880134	0.9512127	0.023864659	-0.33229804	-0.16115308	-0.50585544	-0.49460655
t346	-0.26157433	0.13927409	0.77584034	0.3092959	0.37092602	0.08063872	-0.29382646	-0.39880764	0.38902622	-0.2791334
t130	-0.023856252	0.8544979	0.2940316	0.12910938	0.4680536	0.3178563	-0.13021484	-0.39194977	-0.3109728	-0.015658315
t51	-0.6129307	0.3301344	0.12555265	0.08831341	0.009344245	-0.48582742	-0.17865902	-0.5500173	0.06959575	0.32706454
t141	-0.40041497	-0.17968003	0.42795044	-0.01704714	0.3432756	0.12214765	-0.29004976	0.17763865	0.08282212	-0.15197045
t22	-0.42064172	0.1553216	0.40226415	-0.031017665	0.36037374	-0.285846	0.13989736	0.4422349	-0.4047904	-0.1610526
t61	-0.09947238	0.23324999	0.52756596	0.08541898	0.6662036	-0.48923948	-0.2629322	-0.17098314	-0.2401773	-0.5168598
t333	0.07207336	0.010173215	0.89466685	0.091567434	0.4844565	0.05282336	-0.2206026	-0.4015816	0.44531316	-0.04383058
t91	-0.29048553	-0.88741046	-0.22853735	-0.63225335	-0.2864304	0.4615314	0.33023667	-0.80148184	-0.4294529	-0.22102053
t212	-0.27528304	0.07697521	0.64772344	0.24074683	0.36490285	-0.23071982	-0.49024132	-0.2653517	-0.20710999	-0.40531477
t332	-0.15037318	0.6942185	0.65842927	0.19443983	0.4942602	-0.27805853	-0.38958135	-0.20872265	-0.019649176	-0.3445158
t357	-0.31084198	-0.06257618	0.23295288	0.06907401	0.12246288	-0.26175702	-0.2699225	-0.27584767	-0.097079754	0.08077442
t157	0.28638452	-0.44763973	-0.25869516	-0.3661102	0.62232596	-0.18372408	-0.05911555	0.30998808	0.61864483	0.036515024
t129	-0.14650448	-0.83338857	-0.15703197	-0.9469232	-0.30446762	0.26936868	0.33746162	-0.54703635	-0.4548113	0.24706568
t109	-0.54517746	0.28553727	0.30833283	0.18724382	-0.10418919	-0.29465127	-0.13587345	-0.54156953	-0.4314225	-0.22509883
t217	0.2663988	-0.6815608	-0.7707777	-0.05595445	0.4823738	0.3610994	0.19202538	0.26769623	0.4228522	0.009599265
t85	0.025078585	0.2128926	0.31433716	0.45627454	0.16433798	-0.81768554	0.29690704	0.21284774	-0.3035133	0.16735812
t331	-0.51409453	0.008962134	-0.2391543	0.35164008	-0.034514952	-0.66297114	0.37543204	-0.2739712	0.029988682	0.16483702
t87	-0.5021091	0.04091131	0.018310495	0.0400267	-0.028168995	0.40896663	-0.87866247	0.23469274	0.2306244	0.34584063
t53	0.024149098	0.552599	0.5525102	0.28240392	-0.029507149	0.064479604	-0.4364074	0.06904145	-0.46729273	-0.42599916
t149	-0.31137303	-0.068394504	0.73977476	0.028913109	0.16410635	-0.41927484	-0.46243387	0.017591216	0.26293197	-0.24532987
t123	-0.12604332	0.07183317	0.16977821	0.08623434	0.28145114	0.10677078	-0.3751679	-0.18319982	-0.19510002	-0.02063824
t571	-0.8782225	-0.5626917	-0.08397378	0.39534295	-0.09636554	-0.034512013	0.296039	-0.11770949	-0.25322264	0.7230064
t52	0.36276078	-0.014093916	0.015080727	-0.24253586	-0.3439589	0.33878776	-0.081524804	0.24619278	-0.9254454	-0.15261209
t121	0.10548256	0.47393563	0.49274057	0.4705443	0.74746907	-0.39133564	0.08856218	-0.2626295	-0.13663569	-0.3003543
t158	-0.24159847	-0.25973266	0.37767518	0.17404845	-0.1794638	-0.14391117	0.19679849	0.26403597	0.31419757	0.023177216
t321	0.014271439	-0.3865245	-0.5675503	0.4034743	0.33676878	-0.4246389	-0.14566405	0.26759169	0.051281016	0.26742026
t199	0.57275057	0.25844046	-0.31103432	0.16425022	0.89038545	-0.33090156	-0.060759604	-0.17951906	0.020759052	0.8569345
t33	-0.47191882	0.09771716	0.06638026	0.46622714	-0.28547123	-0.0663394	-0.13132684	0.5542417	0.065138236	-0.50628513
t318	0.14113945	-0.15054731	0.26074725	0.011415724	0.107246585	-0.37381986	-0.16165191	-0.26915258	0.15606265	0.263838
t190	0.7900896	0.05397575	0.18218659	0.5435312	0.30100465	-0.22888009	0.19761965	-0.36583492	0.4293352	0.33733365
t111	-0.5186634	-0.32341525	0.6099736	0.18380119	0.44813353	0.42545474	-0.46060264	0.22402528	-0.068350434	-0.123080485
t180	-0.040451914	0.42102036	-1.0444632	0.4142626	-0.41046345	0.35743564	0.41965258	0.28227964	0.12933692	-0.12960528
t480	-0.32952935	0.18560222	-0.2479265	0.14522448	0.07783201	-0.8846356	0.07697376	0.07705845	-0.33147958	-0.3412816
t156	-0.12095148	0.0056681586	0.76184183	-0.3406574	0.702056	-0.14196491	-0.22956765	0.0061840466	0.2112811	-0.109686345
t173	-0.34185308	-0.8017534	-0.44211623	0.55389184	-0.07299857	-0.14452389	-0.37755257	-0.730032	0.289772	0.36617136
t278	-0.14990065	-0.059882093	-0.49429458	0.117848605	0.14797965	-0.34400246	0.31224415	-0.98088914	0.5803651	0.29807013
t110	-0.3620567	-0.05379103	-0.23328859	0.2705741	-0.29297704	-0.7350679	0.15516339	0.013507265	-0.36252514	-0.48996407
t225	-0.16452454	-0.27028298	-0.20913208	-0.006266019	-0.27284732	-0.5782634	0.21419369	-0.22411941	-0.3643004	-0.6845941
t220	-0.13196772	-0.46191216	-0.043521486	-0.022132833	-0.40630063	-0.25198528	0.1894937	0.12850083	-0.32437554	-0.16517805
t122	-0.04224332	0.7871773	-0.43787816	-0.54909444	-0.29748687	1.1749679	0.8277822	-0.36441964	-0.8484485	-0.007217888
t160	0.62391233	0.6503284	0.08612614	0.8559528	0.20907713	0.19844772	0.84266603	-0.00582046	0.71558905	0.058717698
t270	-0.40550765	0.5708215	0.4023203	-0.16081896	0.43222433	-0.56475365	0.0031415112	0.0525789	-0.5472597	-0.42410874
t320	-0.3434441	0.6090769	0.3290108	-0.6398737	0.25976712	0.2109994	-0.7573338	0.58068436	-0.13842157	-0.041620966
t79	0.6868373	0.25903898	0.14562958	0.3246484	0.16379698	0.24490033	-0.09830022	-0.14379795	0.25777304	0.046637923
t239	-0.41197535	0.099883854	-0.41667187	0.06742174	-0.2892195	0.26948547	-1.1466745	0.1377537	0.074731216	-0.05613541
t171	-0.07166578	0.4091928	0.39726448	-0.51488096	0.56078386	-0.61279196	-0.41603014	0.03943349	-0.41262695	-0.26139247
t242	0.46862885	-0.27076733	0.6069545	-0.20393743	-0.09233216	0.22339915	-0.753054	0.5576815	-0.14049783	-0.2653143
t119	-0.42730212	0.7344227	0.32255638	0.009512694	0.48051396	0.2831506	0.029185906	-0.1486685	0.06198409	-0.20006634
t168	0.37459397	-0.5289686	-0.017492715	-0.96858454	-0.12155461	0.11872504	0.4969164	-0.7117078	-0.88775915	0.1759205
t66	0.61307174	-0.1383087	-0.12415082	-0.66040826	-0.3080537	0.007301894	-0.08709197	-0.15111361	0.38023221	-0.12601319
t182	-0.32800952	0.121583916	-0.19415437	-0.34748003	-0.1935886	-0.3110314	0.012401619	0.24723846	-0.11392298	-0.12677476
t159	-0.49202588	-0.31665403	0.6792609	-0.15469186	0.5260262	0.30599436	-0.07611009	0.39136615	-0.2557085	0.07176273
t259	-0.49662447	0.101499006	-0.04503138	0.13410221	-0.41301337	-0.6088462	0.3942216	0.20997933	-0.2549047	-0.19031143
t561	-0.053634197	0.09843697	0.38915977	0.37477466	1.0389278	0.27637473	0.047475014	0.004311173	0.14886554	-0.45488605
t224	-0.023426183	-0.059283506	0.41970998	0.14185375	0.23401882	-0.20660727	-0.3573838	-0.092547365	-0.27742448	-0.30780333
t240	-0.097534105	-0.1602365	0.5371728	-0.2611096	0.62381613	-0.19281276	-0.35346857	-0.13792077	0.17189844	-0.4554009
t539	-0.062095422	0.263014	0.4102723	-0.21346305	0.8656523	-0.25936043	-0.08155092	0.051735766	0.08593098	-0.26278177
t319	-0.21008238	0.50317293	0.75356376	-0.03327768	0.66303086	-0.28882357	-0.2635403	0.096672006	-0.025348907	-0.34050667
t291	-0.016074434	0.6397779	0.23388597	-0.39302793	-0.24737258	-0.02263333	-0.2622543	-0.7116081	0.58122534	0.14962302
t215	-0.083539136	-0.0251885	0.73479927	-0.13798617	0.2677598	-0.1816531	-0.6782526	-0.4527844	-0.28335527	-0.38644043
t221	-0.1913074	-0.7492769	-0.10950631	-0.7574965	-0.46480653	0.22956537	0.47609824	-0.9487262	-0.6031518	-0.31975767
t41	-0.39233118	-0.51172054	-0.43772006	0.039546296	-0.007986953	0.20337473	-0.14608866	0.46269017	-0.14811592	0.14247577
t6	-0.38376892	-0.028702104	0.30848056	0.14873913	0.21000187	-0.031925842	-0.31285137	-0.07846571	0.13605487	-0.3108083
t311	-0.044107843	-0.6589962	-0.08549338	-0.2401802	-0.31913376	0.72097844	0.009265938	1.0358305	-0.30037424	0.48602593
t374	-0.45609978	-0.14890438	-0.26795357	0.067455545	0.10718972	-0.03585349	-0.74481547	0.35832995	0.3794102	0.03981712
t142	-0.34492505	0.3811161	0.24173741	-0.04272395	0.09505584	-0.5696674	-0.5006088	0.09724124	-0.023205245	-0.21496178
t272	-0.2030272	0.05528896	0.024022235	0.29745603	-0.065450616	-0.62009704	0.08190485	0.012758129	-0.37009323	-0.2781366
t254	-0.5324337	-0.28702632	-0.32978934	0.10133113	-0.38898185	-0.47151613	0.103707135	-0.10193327	0.4713136	0.50703704
t214	0.14663452	-0.2629754	0.32705185	0.7297437	-0.031155284	0.05904971	1.0419948	0.555407	0.76510495	-0.25217962
t181	-0.1977346	0.37758237	0.11113177	0.20589776	0.31021437	0.10461052	-0.18582705	-0.38372156	-0.026346367	-0.17668545
t247	-0.5027942	0.20873234	0.21868148	0.04719607	0.42789516	0.09852498	0.22428311	0.060547657	-0.00031966393	-0.15499988
t423	-0.44802412	0.3359523	0.031074632	-0.2810061	0.49835697	-0.77124965	-0.08752145	0.15141286	-0.13093486	-0.13232902
t58	-0.35675547	0.93266016	0.8203152	0.4005967	-0.1841421	-0.36742523	0.004522953	-0.24749942	-0.5507555	0.031239547
t465	-0.67806	0.21258537	-0.7112146	-0.28092316	0.4853892	-0.5697559	-0.025966922	-0.75486624	0.20176527	0.36131015
t347	-0.27806854	0.37797534	0.35283443	-0.187487	0.29989615	-0.39476487	-0.079627715	0.32147795	-0.12302546	-0.050640013
t72	0.047996815	-0.3579416	-0.041277982	-0.17055114	0.116467334	-0.018458882	0.060564995	0.24889508	0.22687379	0.0029095272
t210	0.098755345	-0.13878047	-0.20951466	-0.15005897	0.23587464	-0.045812115	0.078310385	0.4953804	0.46367905	0.3535725
t125	-0.031413995	-0.4012551	-1.0082923	0.4478938	0.42201883	0.12984817	-0.5353944	0.35318285	0.19396211	-0.21890835
t286	0.06021146	0.0039741816	0.29541036	0.07826131	-0.0252434	0.117289595	-0.5425358	0.22173382	-0.27441353	-0.28067598
t283	-0.30133152	1.0057616	0.6677192	-0.49630764	0.10746629	-0.31541076	-0.12241935	0.07740429	-0.618466	-0.2530151
t759	-0.6579099	0.20088045	-0.025272666	-0.048913714	-0.37987056	-0.3938357	0.33495426	-0.496185	0.13310198	0.18892919
t189	-0.44079617	-0.012511459	-0.7421568	0.0927818	-0.7180685	-0.59806764	-0.19654925	-0.5509388	-0.16685832	0.55632854
t198	-0.28701836	-0.27586147	0.6372579	0.32873848	-0.44662508	0.16089015	0.52840364	-0.0036106196	0.5494823	-0.20235914
t446	0.68446493	0.21872102	0.19618393	0.3954353	0.17808501	-0.17571849	0.1633405	-0.119135626	0.14763507	0.53396285
t295	1.0378127	-0.19851415	-0.473381	0.66621107	-0.24798717	0.10850512	0.103782386	0.6839835	-0.08436078	0.81989586
t251	0.025133602	-0.026747994	0.26685014	-0.56418407	0.18979736	-0.21065505	-0.1266439	0.38162297	0.43898523	0.3346707
t188	0.31457353	-0.8973457	-0.50046617	-1.2038454	0.01736055	0.13315979	0.21165936	-0.6696002	-0.45166343	0.1610219
t323	0.12590861	-0.26547506	-0.18574542	0.40487137	0.95414114	0.3294574	0.65417916	0.5090608	0.76079077	-0.14458881
t531	-0.1076737	0.02834609	0.11740139	-0.36164376	-0.42043954	-0.26993093	-0.69991726	0.23791103	0.55474824	0.4135349
t228	-0.029234609	0.5529411	0.75863945	0.18776187	-0.047510277	0.124274135	-0.59203446	-0.3113643	0.14858767	-0.20887902
t404	0.31113294	-0.5795945	-0.7293444	-0.24157245	0.30681115	0.022309637	-0.02645636	0.034941927	0.431992	0.015675262
t593	-0.8685703	-0.58212125	-0.08643009	0.47230244	-0.1355774	-0.021065496	0.3077248	-0.096200936	-0.38255906	0.6997493
t341	-0.73291945	-0.02594111	0.037557896	-0.0097226575	-0.32306647	0.08711969	-0.19497631	0.057937685	-0.11637335	-0.45093772
t713	0.089049	-0.053186625	-0.3284071	0.147694	0.036534853	0.4963041	-0.17858654	0.42892635	0.13841185	0.10599677
t219	0.27038398	-0.3364749	0.022664532	-0.09392421	-0.24751666	0.18689716	-0.072140284	0.36814618	0.43162936	0.3088342
t170	-0.7147033	-0.33495727	-0.19420072	-0.10202152	-0.11793406	0.34188753	0.59765714	-0.59405595	-0.5227461	0.2629143
t177	-0.06743867	0.030965514	0.082574785	0.15522674	-0.16305013	-0.45916703	0.0676712	-0.20925891	-0.044133686	0.0032137835
t274	-0.054359335	0.0670281	0.080783606	-0.6531139	0.6216782	-0.47062293	-0.1647625	0.6587737	-0.35088974	-0.28068328
t375	0.88672006	0.0022818558	-0.63000345	0.32601577	0.8085976	-0.15942599	0.084412806	0.08132564	0.040627867	0.7164469
t324	-0.3075631	0.15280679	0.6762202	0.0035821223	0.12269982	0.5043879	-0.16225317	-0.39974552	0.534706	0.10917489
t88	0.16083084	0.10952879	-0.7855963	0.05751537	0.10243302	-0.3190962	0.97537225	-0.19158417	0.62484735	-0.12877014
t408	-0.19752541	-0.23112914	-0.10836077	0.1154884	0.25253087	0.18131688	-0.21027602	0.6386438	-0.23745689	0.22644387
t456	-0.94750595	-0.67065537	-0.10668336	0.093737975	0.17240994	-0.20323646	0.3325757	-0.75750136	0.08011573	0.81950116
t697	0.35447118	0.5410493	0.47014558	0.021277372	0.62505424	-0.151206	-0.48058715	-0.29835767	-0.13124774	-0.4411815
t137	-0.10742945	-0.4862604	-0.48528486	-0.13337287	0.0062922817	-0.32248962	0.3282432	-1.045666	0.5215582	0.35178262
t704	-0.61787254	0.24953741	0.6537384	-0.24707709	0.58575225	0.42969638	-0.32371974	0.1843687	-0.011497799	-0.12131058
t310	0.1438142	0.14756155	-0.74212766	0.041254424	0.028236715	-0.29545265	1.0120296	-0.2021407	0.70384556	-0.19938314
t573	-0.62426394	0.09126859	-0.60494494	-0.2954476	-0.06262104	-0.40511087	-0.24163705	-0.2606434	0.35226908	0.12241209
t174	0.1518865	0.19594496	-0.7392735	0.17197546	0.045658175	-0.2488938	0.9926017	-0.15724698	0.6695395	-0.17347687
t237	-0.3485632	0.7629913	0.39806616	-0.012911649	0.497327	-0.27035463	-0.33517653	-0.10163616	-0.3974812	-0.5535096
t368	-0.031879403	-0.034537613	-0.3367125	-0.23392287	-0.10031461	-0.7562714	0.08572643	-0.029707067	-0.077323936	0.08663181
t192	-0.40469792	0.629821	-0.022125348	-0.03423743	0.58900505	-0.5889259	0.19074063	0.03962313	-0.53124076	-0.4921101
t282	0.07167121	0.15444267	-0.77303505	0.11881932	-0.067669265	-0.28546485	1.0124304	-0.19797358	0.65889555	-0.19506493
t354	-0.0040998096	-0.31201884	-0.20299625	-0.6843936	-0.21246247	0.0907696	-0.57955706	-0.2525851	0.35880288	-0.673533
t370	-0.49656862	0.7523867	0.28021738	0.016161406	0.4567106	-0.432593	-0.24927355	-0.2672291	-0.24064392	-0.5839641
t359	-0.40332937	-0.7714972	-0.13030855	-0.7095049	-0.294941	0.5579144	0.1456816	-0.85865176	-0.4825583	-0.030463833
t276	-0.3909187	-0.1166043	0.05064757	0.597306	-0.30411837	-0.37978157	0.29750818	-0.035195637	-0.328023	0.1444596
t209	0.08005144	0.13968562	-0.7840101	0.13047433	0.012819682	-0.20243847	1.0487523	-0.20108466	0.7160621	-0.19177116
t376	-0.01556752	0.25793347	-0.3313502	0.39266652	-0.14862959	-0.509426	-0.34311974	0.10874384	-0.06027594	0.35277405
